timestamp,rms_b1,rms_b3,ratio
2003.10.31.21.11.44,0.14962865753674995,0.16237342982424996,1.0851760117166713
2003.10.31.21.21.44,0.15024618095837952,0.15979670907882262,1.0635658627695086
2003.10.31.21.31.44,0.14888628407592655,0.159304198887547,1.0699722937964364
2003.10.31.21.41.44,0.15003337909861925,0.16015544527236852,1.0674654282571072
2003.10.31.21.51.44,0.14951451872174068,0.15976691778205562,1.068571260824479
2003.10.31.22.01.44,0.15041206616637345,0.15913163757145174,1.0579712228368263
2003.10.31.22.11.44,0.15066158431491836,0.16179040305742606,1.0738663329017293
2003.10.31.22.21.44,0.15029614645966477,0.1598894106337643,1.0638290761278706
2003.10.31.22.31.44,0.14881722827562885,0.160286823449354,1.077071689256851
2003.10.31.22.41.44,0.15051057326983916,0.161397656777542,1.072334343502793
2003.10.31.22.51.44,0.14847212063370263,0.15879175493566056,1.0695055358400762
2003.10.31.23.01.44,0.14866910763320376,0.1605431129425403,1.0798686795015418
2003.10.31.23.11.44,0.1517884256848163,0.16271064352286546,1.07195685566124
2003.10.31.23.21.44,0.14802871936827833,0.15899800218010798,1.0741023962015057
2003.10.31.23.31.44,0.14953179564947466,0.1606159712929415,1.0741258780135954
2003.10.31.23.41.44,0.15047600433577232,0.1601733839920139,1.0644446913582502
2003.10.31.23.51.44,0.14968588986607922,0.15923655475767412,1.0638047106520172
2003.11.01.00.01.44,0.14968871623331576,0.16033529214805806,1.071124772679243
2003.11.01.00.11.44,0.14943635442367262,0.16028679481416078,1.0726091079532472
2003.11.01.00.21.44,0.149936740892722,0.16001221633050397,1.067198175562525
2003.11.01.00.31.44,0.14909296154292673,0.15905209491385008,1.066798145719682
2003.11.01.00.41.44,0.1499084215889196,0.16007136546245748,1.0677943491487545
2003.11.01.00.51.44,0.14814557016980798,0.1594907392246882,1.07658122373741
2003.11.01.01.01.44,0.14955212840788368,0.1607977071873811,1.0751950433552278
2003.11.01.01.11.44,0.14968228575860898,0.15996906820758544,1.0687241138578405
2003.11.01.01.21.44,0.1495648223479852,0.1604408765044483,1.0727179960215398
2003.11.01.01.31.44,0.14783012926714442,0.16058359844593018,1.0862711088870045
2003.11.01.01.41.44,0.14950737123210472,0.15935795129401295,1.0658869190243172
2003.11.01.01.51.44,0.15010393306857836,0.16009395617788794,1.066554039624967
2003.11.01.02.01.44,0.14823651113144115,0.159183890013543,1.0738507591587527
2003.11.01.02.11.44,0.1502238640368829,0.16039263987409538,1.0676908153202334
2003.11.01.02.21.44,0.15020732807106982,0.1590075367035023,1.058587079242024
2003.11.01.02.31.44,0.15023233926727877,0.16087578838069255,1.0708465911222882
2003.11.01.02.41.44,0.15055096144557661,0.1592075555743292,1.0574994277395027
2003.11.01.02.51.44,0.15010102132085076,0.15911036976144893,1.060021899660097
2003.11.01.03.01.44,0.14951972607762537,0.15869221758446442,1.0613463637706038
2003.11.01.03.11.44,0.1495445985747751,0.1604315253197022,1.0728005347480567
2003.11.01.03.21.44,0.15067660990175075,0.15935953386966295,1.057626223297524
2003.11.01.03.31.44,0.148203620847879,0.15957230984827067,1.076709927431941
2003.11.01.03.41.44,0.15094320609038273,0.16074367044425303,1.064928158131224
2003.11.01.03.51.44,0.14834872230054133,0.1591501344115145,1.0728109547791753
2003.11.01.04.01.44,0.14982472441781763,0.15912457991647222,1.0620715675252637
2003.11.01.04.11.44,0.15027032038780355,0.15898822093014076,1.0580147864184948
2003.11.01.04.21.44,0.14964836910237278,0.1593398596370055,1.0647617517836288
2003.11.01.04.31.44,0.15021012284749444,0.1601867178336347,1.066417594214135
2003.11.01.04.41.44,0.15002209863258478,0.16100967768613708,1.0732397370367528
2003.11.01.04.51.44,0.14963881400961157,0.15900082761921006,1.0625640725072651
2003.11.01.05.01.44,0.15051708433191646,0.16025420495287518,1.0646911323334345
2003.11.01.05.11.44,0.14999035808854932,0.16036232808715162,1.069150911637127
2003.11.01.05.21.44,0.15083551954058474,0.15956739413640988,1.0578900422289172
2003.11.01.05.31.44,0.15057628280496027,0.15947761387157722,1.0591150936973703
2003.11.01.05.41.44,0.15064669627844274,0.16000491325464042,1.0621202934241634
2003.11.01.05.51.44,0.14931346634000817,0.15743926951045084,1.054421100585389
2003.11.01.06.01.44,0.14948872893340487,0.15875731959011372,1.0620019363522575
2003.11.01.06.11.44,0.14954224864853202,0.16040212726656908,1.0726208059339868
2003.11.01.06.21.44,0.1488529456008933,0.15828510915828437,1.063365649361624
2003.11.01.06.31.44,0.14926420609997645,0.1588768510784178,1.0644002016933842
2003.11.01.06.41.44,0.15094268349665668,0.1600014311154259,1.0600144863528271
2003.11.01.06.51.44,0.150012337871496,0.15815017910325183,1.054247812861412
2003.11.01.07.01.44,0.14898946536925228,0.15846326667327548,1.0635870548333302
2003.11.01.07.11.44,0.15107386196022835,0.15909953139048486,1.0531241428935558
2003.11.01.07.21.44,0.148905772067701,0.1587712636472868,1.0662532515871876
2003.11.01.07.31.44,0.1487964487287814,0.16002736429816855,1.075478384500011
2003.11.01.07.41.44,0.1498924650348334,0.1596953821745971,1.0653996659370812
2003.11.01.07.51.44,0.14849296118498134,0.15821541418318333,1.0654741673990222
2003.11.01.08.01.44,0.15002852658432161,0.1614034512402558,1.0758184121040544
2003.11.01.08.11.44,0.15016481927941297,0.15896452210197526,1.058600295760278
2003.11.01.08.21.44,0.1471124174871253,0.15887115271207197,1.0799302698290287
2003.11.01.08.31.44,0.14939208388185266,0.15757692240493015,1.0547876320511769
2003.11.01.08.41.44,0.1507218607132854,0.15948744914740745,1.0581573793784078
2003.11.01.08.51.44,0.1494696282707314,0.1579548745142501,1.0567690328910804
2003.11.01.09.01.44,0.1488452409777308,0.15778629098577251,1.0600694382253002
2003.11.01.09.11.44,0.1493618356843018,0.1585111412007548,1.0612559793104805
2003.11.01.09.21.44,0.14893511967647818,0.15847988292214135,1.0640867195487311
2003.11.01.09.31.44,0.1483769588710731,0.15843838895830495,1.0678099225363848
2003.11.01.09.41.44,0.1493086317976857,0.15844017872488972,1.061158868159594
2003.11.01.09.51.44,0.14923979367321907,0.15916192266667656,1.0664844727350893
2003.11.01.10.01.44,0.14822590444993075,0.15876590102451155,1.071107655667172
2003.11.01.10.11.44,0.14965420118272868,0.1590435812668575,1.0627405045092206
2003.11.01.10.21.44,0.1475400644078372,0.15653030139211466,1.060934208076704
2003.11.01.10.31.44,0.14847939441688954,0.15934499518414244,1.0731791829426867
2003.11.01.10.41.44,0.14987187382712316,0.15812174388322398,1.0550461527265418
2003.11.01.10.51.44,0.1474867310636579,0.15823180203052775,1.0728544926677648
2003.11.01.11.01.44,0.14983669055972448,0.15861676403215155,1.0585976201131282
2003.11.01.11.11.44,0.14912899263829452,0.15880215232793407,1.0648643802825206
2003.11.01.11.21.44,0.14732445940131808,0.15940341045794787,1.0819887689098944
2003.11.01.11.31.44,0.1484701353926628,0.15781877957803375,1.0629664959935974
2003.11.01.11.41.44,0.15037995432923398,0.15807723339795013,1.0511855393429907
2003.11.01.11.51.44,0.14889972244349553,0.16003508877328082,1.0747843323483086
2003.11.01.12.01.44,0.1488187501968628,0.16052778247179678,1.078679818634714
2003.11.01.12.11.44,0.1492288820185812,0.1586335972108762,1.0630220843651699
2003.11.01.12.21.44,0.14912518401602226,0.1583067534056211,1.0615695427313763
2003.11.01.12.31.44,0.14881437288825633,0.1573119993411779,1.0571021890426027
2003.11.01.12.41.44,0.14939321067734096,0.1583537403412945,1.0599794972162857
2003.11.01.12.51.44,0.15042845855282214,0.15877681998469778,1.0554972211521012
2003.11.01.13.01.44,0.14891123483261764,0.158734966069625,1.065970383282696
2003.11.01.13.11.44,0.14934950619268883,0.15994462909082005,1.0709418006676334
2003.11.01.13.21.44,0.1493912548360324,0.15905503558738127,1.0646877272833377
2003.11.01.13.31.44,0.15048885395940667,0.15889571775568326,1.05586369737751
2003.11.01.13.41.44,0.1508513687349861,0.16040119865901875,1.0633062199177634
2003.11.01.13.51.44,0.14931302584670902,0.15918954589871,1.0661464061557537
2003.11.01.14.01.44,0.14956740485062245,0.15947165619902293,1.0662193166906397
2003.11.01.14.11.44,0.15009993269459473,0.1596448505912812,1.063590420897172
2003.11.01.14.21.44,0.14823026850140966,0.15927389853914978,1.0745032047056913
2003.11.01.14.31.44,0.15043019511891761,0.15981375604463388,1.062378174264139
2003.11.01.14.41.44,0.15016497844688395,0.15924747149557628,1.0604834305750257
2003.11.01.14.51.44,0.14939525049057156,0.1579110209179326,1.0570016141704484
2003.11.01.15.01.44,0.14982741503768596,0.15781704247794145,1.0533255375075774
2003.11.01.15.11.44,0.15131211163338223,0.15817335769333712,1.045344989147856
2003.11.01.15.21.44,0.15027674275836064,0.15711265909048952,1.0454888508138667
2003.11.01.15.31.44,0.15039097710997743,0.15813766207332025,1.0515103040901042
2003.11.01.15.41.44,0.14967791249958817,0.15874899021578454,1.0606039833447125
2003.11.01.15.51.44,0.14972466510831434,0.15960436650854434,1.065985797283853
2003.11.01.16.01.44,0.15244657827749242,0.15919355296207038,1.0442579607939557
2003.11.01.16.11.44,0.1513135597340007,0.15935089048646112,1.0531170555143208
2003.11.01.16.21.44,0.14848171890710782,0.15955305357246183,1.0745636213457388
2003.11.01.16.31.44,0.15047855513873273,0.1582292415171537,1.0515069165255826
2003.11.01.16.41.44,0.15214413268139854,0.16029416577055486,1.0535678435015507
2003.11.01.16.51.44,0.14970922337150774,0.1570121928734756,1.048781025894746
2003.11.01.17.01.44,0.14944444123360695,0.15932640466242953,1.0661246637696975
2003.11.01.17.11.44,0.14984032614701473,0.16047365224985144,1.0709643817272787
2003.11.01.17.21.44,0.15051284546639407,0.15851710447806375,1.0531799062522995
2003.11.01.17.31.44,0.1507141338643605,0.1586135220125774,1.0524130547392865
2003.11.01.17.41.44,0.15115277156427698,0.15884222760803998,1.050872081035531
2003.11.01.17.51.44,0.14905017080825084,0.15699382249863966,1.05329515321796
2003.11.01.18.01.44,0.1495204533393237,0.15851340976150488,1.060145326083064
2003.11.01.18.11.44,0.15077741413514575,0.15962387767567468,1.0586723388995092
2003.11.01.18.21.44,0.15132034004885134,0.15962884013098166,1.0549066971396446
2003.11.01.18.31.44,0.15103897598178095,0.15890146102665717,1.052056000736026
2003.11.01.18.41.44,0.15099489915329095,0.15914459095450945,1.053973292123894
2003.11.01.18.51.44,0.15175257958320265,0.15689592894505341,1.0338929946098925
2003.11.01.19.01.44,0.15044605342193054,0.1596276922920468,1.061029443187626
2003.11.01.19.11.44,0.15157300253559752,0.15884125652798967,1.0479521674097942
2003.11.01.19.21.44,0.15134905895473674,0.15959214343473724,1.054464061665991
2003.11.01.19.31.44,0.15234413798027518,0.1574933054442811,1.033799577274661
2003.11.01.19.41.44,0.1521242603142966,0.1591295370769126,1.0460497013963634
2003.11.01.19.51.44,0.15096239038431683,0.15948213632454458,1.056436215129731
2003.11.01.20.01.44,0.14965570170472747,0.1586857805637449,1.060339023212319
2003.11.01.20.11.44,0.15206215721935265,0.16033767696426462,1.0544219541287605
2003.11.01.20.21.44,0.15203916811985696,0.15869386879820097,1.0437696467340436
2003.11.01.20.31.44,0.15246963660968904,0.15959607124560196,1.0467400250592587
2003.11.01.20.41.44,0.15323588364073296,0.15968909536262763,1.0421129279159211
2003.11.01.20.51.44,0.15202321519749665,0.15772368772610498,1.0374973817071473
2003.11.01.21.01.44,0.14981832992802274,0.15823143728140948,1.056155394052441
2003.11.01.21.11.44,0.1530555843935872,0.15949449258222836,1.042069083687161
2003.11.01.21.21.44,0.15223233105088912,0.15877608960690326,1.042985340307419
2003.11.01.21.31.44,0.1526764161129982,0.15918504504020822,1.04263021816279
2003.11.01.21.41.44,0.1529581939028807,0.16023386335852005,1.047566392293171
2003.11.01.21.51.44,0.15171473089424276,0.15860021646299657,1.0453844233066172
2003.11.01.22.01.44,0.15231482369611346,0.1584070871944734,1.0399978370491028
2003.11.01.22.11.44,0.1527400278685363,0.16031084687865987,1.0495666991539363
2003.11.01.22.21.44,0.15144204298282726,0.15936688153342118,1.052329184118921
2003.11.01.22.31.44,0.15129935903671857,0.15929074350632202,1.052818363015431
2003.11.01.22.41.44,0.15162171700768784,0.15964632602744888,1.0529251955335275
2003.11.01.22.51.44,0.15203641933015383,0.15897974056513065,1.045668802682725
2003.11.01.23.01.44,0.15173712861779043,0.159151348129157,1.0488622631712123
2003.11.01.23.11.44,0.15232296252407046,0.1601307429383389,1.051258065657925
2003.11.01.23.21.44,0.15234908692574883,0.1601447709300869,1.0511698767721362
2003.11.01.23.31.44,0.150986549354363,0.1577042130027861,1.0444918019330107
2003.11.01.23.41.44,0.1519105639302078,0.15923431259811358,1.0482109241018323
2003.11.01.23.51.44,0.15025018312566835,0.1587890587715252,1.0568310498411504
2003.11.03.09.53.55,0.15806928134548512,0.15931394541321547,1.0078741679416505
2003.11.03.10.01.44,0.15849098810515025,0.15761752544108754,0.9944888812007203
2003.11.03.10.11.44,0.1596622194396854,0.15844886362108282,0.9924004825758987
2003.11.03.10.21.44,0.16035377849412763,0.15795079290245942,0.9850144747804854
2003.11.03.10.31.44,0.15819136700133166,0.15849657768140846,1.0019293763361576
2003.11.03.10.41.44,0.15915081367728104,0.15798571960040012,0.9926793080728858
2003.11.03.10.51.44,0.15878482931780472,0.15816408854809616,0.9960906796173445
2003.11.03.11.01.44,0.15910943637679265,0.15732645821070593,0.9887940136883875
2003.11.03.11.11.44,0.16030315335813736,0.1581576789663266,0.9866161435575912
2003.11.03.11.21.44,0.16112178632728993,0.15919507352787923,0.9880418853134055
2003.11.03.11.31.44,0.15957704487786809,0.15844598411702487,0.9929121336862149
2003.11.03.11.41.44,0.16006336635845192,0.15654362239609323,0.9780103090267611
2003.11.03.11.51.44,0.1635638527778888,0.15735082981216883,0.9620146941992317
2003.11.03.12.01.44,0.16389851864511315,0.1577852058698985,0.9627006221547877
2003.11.03.12.11.44,0.1648133947169495,0.15915611025543638,0.9656746075085163
2003.11.03.12.21.44,0.163636151232649,0.1575378535240618,0.962732576740228
2003.11.03.12.31.44,0.1666781351360216,0.16016202138991353,0.9609060076128736
2003.11.03.12.41.44,0.16691598074751934,0.15832983906848744,0.948560098077011
2003.11.03.12.51.44,0.16529267928198985,0.1569900550754032,0.9497701637927816
2003.11.03.13.01.44,0.16589684412497124,0.15710308789011557,0.9469926249577643
2003.11.03.13.11.44,0.16424710581187763,0.15794853712794993,0.9616518741514883
2003.11.03.13.21.44,0.1648128904764051,0.15720953156983278,0.9538667219257293
2003.11.03.13.31.44,0.16431141623121093,0.15775154051595264,0.9600765676194553
2003.11.03.13.41.44,0.1650769545628171,0.15861998705386643,0.9608851064277807
2003.11.03.13.51.44,0.16388729960755424,0.15773989310555883,0.962490037259043
2003.11.03.14.01.44,0.16375543615737997,0.15739109112782163,0.9611350610465121
2003.11.03.14.11.44,0.16253358622263467,0.15808836068843352,0.9726504186764686
2003.11.03.14.21.44,0.16288428539821606,0.156818464974732,0.9627599408460156
2003.11.07.14.51.44,0.15676342272075142,0.1594693407972105,1.0172611571595962
2003.11.07.15.01.44,0.15648618149855917,0.1593517415626905,1.0183119048384328
2003.11.07.15.11.44,0.15446053298496676,0.15833986790928953,1.0251153796335815
2003.11.07.15.21.44,0.15407115705266472,0.1594679646144681,1.0350280199424908
2003.11.07.15.31.44,0.1546214188083167,0.16035302835048634,1.037068664783597
2003.11.07.15.41.44,0.15487637979233027,0.1564244908506677,1.0099957854155246
2003.11.07.15.51.44,0.15269128420274805,0.15927052197416156,1.0430884958874103
2003.11.07.16.01.44,0.15477566915917979,0.15824334812737786,1.0224045483830648
2003.11.07.16.11.44,0.15497114052148953,0.15859603431236663,1.0233907666851974
2003.11.07.16.21.44,0.154475988286307,0.15832121688151513,1.0248920795902685
2003.11.07.16.31.44,0.1555640990589269,0.15695411351729524,1.0089353164822548
2003.11.07.16.41.44,0.15514976666968033,0.1588943573474999,1.0241353290965107
2003.11.07.16.51.44,0.1563093134296346,0.16026240232086955,1.025290168605433
2003.11.07.17.01.44,0.15435383837752464,0.1597430667142748,1.0349147672218488
2003.11.07.17.11.44,0.15474446173449957,0.1590646877919287,1.027918453487799
2003.11.07.17.21.44,0.15570725267358695,0.1596367788821705,1.0252366292585042
2003.11.07.17.31.44,0.15411772954643108,0.1580621994238937,1.0255938748194073
2003.11.07.17.41.44,0.15519701094747687,0.1575013912078934,1.0148480969211218
2003.11.07.17.51.44,0.15357813660468977,0.15898543411809382,1.0352087714628446
2003.11.07.18.01.44,0.15362872265246535,0.1563946994049131,1.0180042944098733
2003.11.07.18.11.44,0.15554684455047416,0.15817937877340593,1.0169243820441343
2003.11.07.18.21.44,0.153965118500405,0.15945823133053527,1.035677644934335
2003.11.07.18.31.44,0.15433906891438529,0.15865548413617594,1.0279670938288805
2003.11.07.18.41.44,0.15429854983268232,0.1575385096769993,1.0209979928381072
2003.11.07.18.51.44,0.15549079005206587,0.15899386765272386,1.022529164585793
2003.11.07.19.01.44,0.15429910030040883,0.1571740479457606,1.0186323033624594
2003.11.07.19.11.44,0.1527333757959643,0.15609550737248976,1.0220130770959774
2003.11.07.19.21.44,0.1560107753064472,0.15983477583556793,1.024511130860092
2003.11.07.19.31.44,0.15343389061437013,0.15790757191956076,1.0291570609809697
2003.11.07.19.41.44,0.15483456077677715,0.1573075729574569,1.0159719649687582
2003.11.07.19.51.44,0.15524398875615725,0.15840085375006663,1.0203348613959404
2003.11.07.20.01.44,0.1542124077343284,0.15820388348583608,1.0258829740754976
2003.11.07.20.11.44,0.15297619236236568,0.15826906357331808,1.0345993133259246
2003.11.07.20.21.44,0.1554082174870428,0.1598210698413522,1.0283952317687275
2003.11.07.20.31.44,0.15363925365502099,0.15809467115886014,1.0289992134031272
2003.11.07.20.41.44,0.15491621302058936,0.1598222810606753,1.0316691709952521
2003.11.07.20.51.44,0.15665061626489657,0.15896383328596714,1.0147667278701216
2003.11.07.21.01.44,0.1532944534323568,0.1588019555420662,1.03592760198685
2003.11.07.21.11.44,0.1537622081344783,0.15860776846910746,1.0315133373370347
2003.11.07.21.21.44,0.15480708430045886,0.16022965299600056,1.0350279105122686
2003.11.07.21.31.44,0.15417043046855444,0.15668333644622798,1.016299532731642
2003.11.07.21.41.44,0.1541365144535539,0.15763401323605972,1.0226909165223126
2003.11.07.21.51.44,0.1558115620584485,0.1591233903897872,1.0212553438755485
2003.11.07.22.01.44,0.15362675859703365,0.15845011907340115,1.0313966168421171
2003.11.07.22.11.44,0.15563405062788718,0.15838919690216408,1.017702721629114
2003.11.07.22.21.44,0.1544965989019358,0.15873232815640653,1.0274163268614043
2003.11.07.22.31.44,0.15402127174009927,0.15846448411113886,1.0288480436555363
2003.11.07.22.41.44,0.15446140326196783,0.15708134897343,1.016961814771414
2003.11.08.10.22.19,0.1542946944466173,0.15642732781300955,1.0138218191755783
2003.11.08.10.31.44,0.15597051363333672,0.15915716746373104,1.0204311299370705
2003.11.08.10.41.44,0.15422917470465217,0.15789570254082083,1.0237732442204275
2003.11.08.10.51.44,0.1538477457014625,0.15834827692981263,1.029253150300189
2003.11.08.11.01.44,0.15402672204366236,0.15698776372375134,1.019224207597235
2003.11.08.11.11.44,0.15548941068747255,0.15772676538727107,1.014389112994296
2003.11.08.11.21.44,0.15516781962151094,0.15926003942059666,1.0263728639679772
2003.11.08.11.31.44,0.15388169823205503,0.15984282211974088,1.0387383552181522
2003.11.08.11.41.44,0.1540053537206073,0.15960157347551238,1.0363378260541356
2003.11.08.11.51.44,0.15442585906274126,0.15771448193650447,1.0212958043019666
2003.11.08.12.01.44,0.15366122484701328,0.1577352881969603,1.0265132817599445
2003.11.08.12.11.44,0.15399144643833915,0.15768619837577139,1.023993228344093
2003.11.08.12.21.44,0.15519150326466613,0.1583148523685278,1.0201257738868283
2003.11.08.12.31.44,0.15298571040424208,0.15854269067233911,1.036323524945
2003.11.08.12.41.44,0.1531598365984862,0.15757354495698983,1.028817661709018
2003.11.08.12.51.44,0.15453113056112674,0.15844794929792796,1.0253464704657154
2003.11.08.13.01.44,0.15342333262623592,0.15744276272714555,1.026198297430428
2003.11.08.13.11.44,0.1550451147171566,0.1585128451271773,1.0223659443662367
2003.11.08.13.21.44,0.1524915392120166,0.1583810618167068,1.0386219631274212
2003.11.08.13.31.44,0.15501518653551538,0.15861800507257404,1.0232417133932437
2003.11.08.13.41.44,0.15344237024475385,0.16019158695527677,1.0439853522841007
2003.11.08.13.51.44,0.15370462776916072,0.15779402026702802,1.026605526178489
2003.11.08.14.01.44,0.1541180257761584,0.15759446339442934,1.0225569825512826
2003.11.08.14.11.44,0.15390023132267175,0.15621295592125595,1.015027427695903
2003.11.08.14.21.44,0.15268716949539549,0.1572615099747273,1.0299589054826885
2003.11.08.14.31.44,0.15501538450616362,0.15961872586411774,1.0296960290271775
2003.11.08.14.41.44,0.15406346728905268,0.1569894442174477,1.0189920230920504
2003.11.08.14.51.44,0.15396850343115026,0.15866546023468492,1.0305059586789773
2003.11.08.15.01.44,0.15424489488361115,0.15840488877892153,1.0269700588693673
2003.11.08.15.11.44,0.1535916869457072,0.1576649935632907,1.026520358611748
2003.11.08.15.21.44,0.15396850279688903,0.15705298916687324,1.0200332296148464
2003.11.08.15.31.44,0.15385128983783536,0.15774153726309695,1.025285764125618
2003.11.08.15.41.44,0.15358519654464178,0.15889164141306333,1.0345504969737052
2003.11.08.15.51.44,0.15298238687299717,0.1572002414691808,1.0275708510136217
2003.11.08.16.01.44,0.1528207244719282,0.1572648571764664,1.029080693864624
2003.11.08.16.11.44,0.15352654016539372,0.15710369379956904,1.0232999039144741
2003.11.08.16.21.44,0.15400142536246825,0.1580695317114236,1.026416030496993
2003.11.08.16.31.44,0.15456343162123196,0.15894303178659838,1.0283352932801009
2003.11.08.16.41.44,0.1539435935025188,0.15722720547228777,1.0213299683024175
2003.11.08.16.51.44,0.15319668793845545,0.15763786593754608,1.028990039268178
2003.11.08.17.01.44,0.15285642917278006,0.15782165366398357,1.0324829287068529
2003.11.08.17.11.44,0.15377680470104227,0.15829853295943513,1.029404488324384
2003.11.08.17.21.44,0.15309293749146505,0.15714033291461368,1.0264375058018225
2003.11.08.17.31.44,0.15413614302277548,0.15877287867250225,1.0300820791204153
2003.11.08.17.41.44,0.15443195321509123,0.15890397060803738,1.0289578503660934
2003.11.08.17.51.44,0.15286010777448814,0.15737872113228768,1.0295604485930743
2003.11.08.18.01.44,0.15348457653580375,0.1598413976794165,1.0414166770830544
2003.11.08.18.11.44,0.15162103363912566,0.15757365558237757,1.0392598691644577
2003.11.08.18.21.44,0.15322958195190722,0.157931046594758,1.030682486912523
2003.11.08.18.31.44,0.15474263032734387,0.15955080377226247,1.0310720674370557
2003.11.08.18.41.44,0.1543187308887842,0.1598716781259172,1.035983624315411
2003.11.08.18.51.44,0.15384552323526107,0.15717038006297696,1.0216116579657082
2003.11.08.19.01.44,0.15421051206467734,0.16044195735432643,1.040408693325884
2003.11.08.19.11.44,0.1543586608888735,0.15987984822716284,1.0357685620391859
2003.11.08.19.21.44,0.15196255031822395,0.15661421582237114,1.0306106043522314
2003.11.08.19.31.44,0.15523485247787663,0.15933084008302506,1.0263857473999414
2003.11.08.19.41.44,0.1531195286012287,0.1582054651061496,1.0332154660570192
2003.11.08.19.51.44,0.1523643421980271,0.1592350008573708,1.0450936128507937
2003.11.08.20.01.44,0.15256879243731744,0.1578326122703852,1.0345012879041457
2003.11.08.20.11.44,0.15338197076279247,0.15976093559743806,1.04158875259538
2003.11.08.20.21.44,0.15290004905165988,0.15722626711928775,1.0282944190957466
2003.11.08.20.31.44,0.15368690079692054,0.15808247976975898,1.028600869365221
2003.11.08.20.41.44,0.1537089982803341,0.1582884296249255,1.0297928644114864
2003.11.08.20.51.44,0.1538156606809044,0.15740581633353007,1.0233406379866192
2003.11.08.21.01.44,0.1538652551684326,0.1583938738938769,1.0294323674340053
2003.11.08.21.11.44,0.1532090061339309,0.1569328216086325,1.0243054606819024
2003.11.08.21.21.44,0.15275492540775282,0.15756381054839735,1.0314810480107797
2003.11.08.21.31.44,0.1538739255395062,0.15805173636245665,1.027150869182692
2003.11.08.21.41.44,0.15297873706545176,0.15790515859631732,1.0322033089393188
2003.11.08.21.51.44,0.153068655449932,0.15756761244061032,1.0293917587337134
2003.11.08.22.01.44,0.15333755846477243,0.15749330792454524,1.027101967067824
2003.11.08.22.11.44,0.154246432735797,0.15853516621173122,1.0278044256834142
2003.11.08.22.21.44,0.1529326917409257,0.1586038717521285,1.0370828496291036
2003.11.08.22.31.44,0.15415394139133898,0.15793338594018444,1.0245173397107692
2003.11.08.22.41.44,0.15457606134273955,0.15930334311292127,1.0305822371790156
2003.11.08.22.51.44,0.1534248670970583,0.1587959592982552,1.0350079638511214
2003.11.08.23.01.44,0.15398315083861447,0.15763302139334182,1.0237030515017365
2003.11.08.23.11.44,0.15319044360441922,0.15787813811335824,1.030600436937463
2003.11.08.23.21.44,0.15341294530485156,0.15699885564496363,1.0233742356812614
2003.11.08.23.31.44,0.15408228115274764,0.1578431623986786,1.0244082656214224
2003.11.08.23.41.44,0.15339247987062266,0.1595019959710536,1.039829306531741
2003.11.08.23.51.44,0.15194830262270742,0.15763678785348811,1.0374369777917518
2003.11.09.00.01.44,0.1533682777280923,0.15791776130612256,1.0296637847501688
2003.11.09.00.11.44,0.15430486561587867,0.15911952609275953,1.031202259615496
2003.11.09.00.21.44,0.154017315572288,0.15797134657237885,1.0256726393743372
2003.11.09.00.31.44,0.15280928437951052,0.15854385714581273,1.037527646239479
2003.11.09.00.41.44,0.15294438550856893,0.15801536605091016,1.0331557155594777
2003.11.09.00.51.44,0.15242752808583945,0.15889932291932132,1.0424581761231297
2003.11.09.01.01.44,0.15333810951644775,0.15723292956828414,1.0254002091464327
2003.11.09.01.11.44,0.15409357667045617,0.1594547576165807,1.0347917224193577
2003.11.09.01.21.44,0.1529304050509986,0.15821598327375538,1.034561984067159
2003.11.09.01.31.44,0.15299743251266915,0.16005322402714783,1.0461170582970039
2003.11.09.01.41.44,0.15365650596760255,0.1575372729953534,1.0252561191816314
2003.11.09.01.51.44,0.1529318231412183,0.15845129485680096,1.0360910607237444
2003.11.09.02.01.44,0.15393186684019086,0.158711381406283,1.031049545907568
2003.11.09.02.11.44,0.15239824538134453,0.15849212307295235,1.0399865344667136
2003.11.09.02.21.44,0.1535914445401745,0.15783271807369742,1.0276139959892983
2003.11.09.02.31.44,0.15193507765577252,0.15583088790416358,1.0256412825036856
2003.11.09.02.41.44,0.15239579751936239,0.15744174672964362,1.033110815996354
2003.11.09.02.51.44,0.15317011771536085,0.1566481697060825,1.022707118350493
2003.11.09.03.01.44,0.15339525178924013,0.15692509284886533,1.0230114101867709
2003.11.09.03.11.44,0.15249223805169765,0.15806685504577644,1.0365567261999846
2003.11.09.03.21.44,0.15363110637401245,0.15782765861603204,1.0273157717930061
2003.11.09.03.31.44,0.15204503261652244,0.15780484743203194,1.0378822952410192
2003.11.09.03.41.44,0.15439516647758317,0.15858431729953432,1.0271326552347697
2003.11.09.03.51.44,0.15399285380639421,0.15804207249870997,1.0262948480544856
2003.11.09.04.01.44,0.1529138252070529,0.1582577615530969,1.0349473720823348
2003.11.09.04.11.44,0.1525995083902222,0.15650129542195487,1.0255688047287488
2003.11.09.04.21.44,0.153556531445619,0.15681207076341214,1.0212009172592313
2003.11.09.04.31.44,0.15401750214438903,0.15797516771088185,1.025696206673853
2003.11.09.04.41.44,0.1533512394365261,0.15784573721774212,1.0293085194337561
2003.11.09.04.51.44,0.15470656148339548,0.1590396384295339,1.02800835920979
2003.11.09.05.01.44,0.15294589493459362,0.1586388390338255,1.0372219476806908
2003.11.09.05.11.44,0.15321788381868157,0.15834884662214152,1.0334880150774823
2003.11.09.05.21.44,0.15340093664408067,0.15703486920580528,1.023689115863458
